sku,product_name,brand,pst,gmv,gv,orders,units,instock,atc,platform_gmv_loss,express_gmv_loss,cvr,asp
Z10839E7356D967FCC8A0Z-1,"10 Pieces Matte Gold Aluminum Hangers, 17"" Premium Non-Slip Suit Hangers - Heavy Duty Luxury Closet Organizer for Jackets, Dresses, Coats",fantasize,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1083D20E57AD6AADFFC3Z-1,3 Layers Foldable Plastic Floor Mounted Storage Organizer,keke,storage_basket,0.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z10845AEA29F8E399B374Z-1,3 Pieces Seasoning Jar Storage Box Transparent hang on wall Installation without drilling,boon_living,food_containers,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1087F1439EC2ECD757F4Z-1,"LeoStar Multi-Purpose Over-Washer Rack | 3-Tier Shelving System for Laundry & Bathroom Storage | Heavy-Duty, Rust-Resistant Frame | Ideal Organizer for Detergents, Accessories & Home Essentials",leostar,clothes_rack,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z109532B8EBC76E99D7A1Z-1,"Bento Box Set with Insulated Lunch Bag, 2 Stackable Leak-Proof Lunch Boxes, Portable Food Storage Containers for School, Office and Outdoor Picnic",gzyizhou,lunch_box,299.95,69.0,5.0,6.0,100.0,14.0,0.0,0.0,0.07246376811594203,49.99166666666667
Z10956190B81DBD0D392BZ-1,"12-Pcs Glass Juice Bottles, 250ml Small Glass Milk Bottles with Black Lids – Reusable Vintage-Style Mini Glass Jars for Juice, Shakes, Beverages, DIY Crafts, Party Favors, Kitchen",luxoraq,storage_bottles,0.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0
Z1096269753D78A3369B5Z-1,"Citifit Gym Water Bottle 2.5 L PP,PETG",citifit,storage_bottles,188.0,87.0,12.0,12.0,100.0,29.0,0.0,0.0,0.13793103448275862,15.666666666666666
Z10968C0D9C25437A51B1Z-1,Plastic Hanger Arch 18Pcs Set (Blue),feelings,closet_clothes_hanger,21.0,8.0,1.0,1.0,100.0,4.0,0.0,0.0,0.125,21.0
Z109719111D31455B1EFFZ-1,"4-Pack Airtight Food Storage Containers - BPA-Free Plastic Kitchen Organizers with Leak-Proof Lids, Labels & Snap Closures for Dry/Wet Food, Cereal, Snacks & Meal Prep",generic,food_containers,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z1097509C2AA985E32940Z-1,"Premium Leather Watch Travel Case, 4 Slot Zipper Watch Storage Box with Soft Velvet Interior & Anti-Scratch Dividers, Portable Watch Organizer for Men Women, Home Display、Outdoor & Travel — Dust-Resistant, Durable，Sleek,Luxury",iandn,storage_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z109A5644177AAE12C1B9Z-1,"Insulated Lunch Bags for Men & Women, Large Capacity Reusable Leak-Proof Bento Bag, Convenient Multipurpose Lunch Box Tote for Work, Picnic, and Travel",syosi,lunch_bag,0.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z109CF9BDE849E3EC6264Z-1,360° Rotating Makeup Organizer Multi-functional Storage Rack,doma,storage_box,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0
Z109D12028F335EB6B1C0Z-1,Wooden Lid Glass Canister Glass Storage Jars Set of 3 Small Glass Storage with Airtight Lids Coffee Beans container with Clear Glass Pantry Canisters for Kitchen Sugar Spice Herbs (500ml*3PCS),arabest,spice_jars,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z109F8DF2448E540EC74BZ-1,"Mesh Fruit Basket with Wooden Handle – Pink Multi-Functional Kitchen Storage Organizer | Breathable Wire Basket for Garden, Bathroom, Picnic & Shopping – Lightweight Collapsible Fruit Holder",jaexest,storage_basket,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10A5C055A3D9B9EF19FBZ-1,"Portable Food Storage Containers with Lids,6 Grids  Divided Storage Box,Fresh-keeping Boxes with Drain Baskets, Organizer Bins for Scallion, ginger and garlic",duniso,food_containers,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10AB74A54D72A2F3D5EBZ-1,Premium Clothes Storage Box for Organizing Your Wardrobe,generic,storage_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10ABF72B3CECC15ADF73Z-1,"6-Grid Divided Airtight Food Storage Container with Draining Crisper, PP Plastic Fresh-Keeping Box, Clear & White, 22.8x16x8.5 cm",uv_enterprises,food_containers,0.0,0.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0
Z10ACA81E5D35CC07374BZ-1,4-Piece Eggs Storage Box White 26 x 18 x 5cm,generic,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10B1973003B73C288DC9Z-1,"MunKan 2-Pack Glass Storage Jars with Airtight Lids & Spoon | Overnight Oats Jars,Container with Measurement Marks, Wide Mouth Portable Jars Breakfast Container for Salads, Yogurt, Cereal Milk, Oatmeal,& More 300ml ( White )",munkan,food_containers,119.5,86.0,4.0,4.0,100.0,19.0,0.0,0.0,0.046511627906976744,29.875
Z10B2FB7F070DF48BBFEDZ-1,"MostNow Bathroom Caddy Organizer,Portable Shower Caddy Basket with Handle,Plastic Cleaning Caddy Organizer Storage Tote Divided Storage Tote Holder for Makeup, Bathroom,Shower,Cleaning,Kitchen (Grey)",mostnow,storage_basket,35.95,8.0,1.0,1.0,100.0,3.0,0.0,0.0,0.125,35.95
Z10B324FDC172FDBD16AEZ-1,"Stainless Steel Hat Rack with 8 Clips - Holds 16 Baseball Caps, Summer Hat Organizer, Summer Decor, Multi-Functional Non-Electric Hat Organizer for Home, Suitable for Closet 2pc",home_clearance_sale,hanging_closet_organizer,0.0,4.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z10B407EE9711AFD5B4D6Z-1,Large Dish Rack with Drainer (ivory),cosmoplast,racks,62.0,9.0,1.0,1.0,81.25,1.0,0.0,0.0,0.1111111111111111,62.0
Z10B71EFAAE6900B3C056Z-1,V Initial Raffia Square Basket,rice,storage_basket,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10B8EEC4A44134844AB9Z-1,Drainer Shelf For Kitchen Supplies,generic,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10BBF535B2A77535270FZ-1,"3Pcs Extra Large Moving Storage Bags,Foldable Heavy-Duty Tote,with Reinforced Handles and Zippers,Dustproof and Moisture-Proof,for Clothing, Duvet Covers, Blankets,Toys,70*50*25cm",duniso,space_saver_bag,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10BFC0600E7E4E6067CEZ-1,"Heavy Duty Dish Drying Rack with Drainboard, Cup Holder & Cutting Board Holder - Black Metal & Gold Countertop Organizer",generic,racks,550.01,959.0,10.0,10.0,62.5,48.0,226.5,0.0,0.010427528675703858,55.001
Z10BFE63B612BB34B314BZ-1,"5-Piece Stainless Steel Colorful Mixing Bowls with Rubber Bottom, Set of 5",dubaigallery,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10C10DBF5F55DBC6373CZ-1,"Bento Lunch Box for Adults & Kids, Reusable Stainless Steel Handheld Portable 2 Layers Meal Box, 1200ml Leakproof Food Storage Containers, Microwave Dishwasher Safe - Pink",homestar,lunch_box,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10C1DAA4EE408612AD4CZ-1,"DVD Case, 48 Capacity CD Case Portable CD Case Holder Storage Hard Plastic DVD CD Wallet Holder Organizer for Car",generic,storage_box,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10C2D9905CA14D1E7B4BZ-1,"Storage Bins Clear Storage Box Stackable Storage Containers 36*25*20cm Ultra Latch Box Closet Organizers Plastic Storage Bin with Lid Storage Boxes for Organizing Toys, Clothes, Office",cityriya_long,garage_storage,41.22,9.0,1.0,1.0,100.0,2.0,0.0,0.0,0.1111111111111111,41.22
Z10C2FD687C9A521BF95AZ-1,2 Pcs Home Kitchen Spice Desktop Pot Storage Rack Organizer 30 x 30 x 60 cm,fashionhome,racks,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10C4B2740803BE4E1AEFZ-1,"LocknLock Classic Round Food Container 700ml (PACK of 5) – Airtight, BPA-Free & Microwave Safe",locknlock,food_containers,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
Z10C53C757B8343582CF3Z-1,Glass Meal Prep Containers 12 Pieces Mixed Glass Food Storage Containers with Lids Lunch Box Portion Control Airtight Bento Box Lunch Containers.,tycom,food_containers,0.0,18.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z10CAB167B9775015364CZ-1,"2Pcs Extra Large Moving Bags, Space Saving, Heavy Duty Storage Totes for Clothes, Packing Bags with Handles and Strong Zippers for Moving, Camping & Storage",duniso,space_saver_bag,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10CDD2796EF07B9298F2Z-1,"2 Pcs Extra Large Heavy Duty Moving Bags,Waterproof Transparent Storage Totes with Strong Handles, Thickened Woven PP Packing Bags for Clothes, Blanket, Relocation, Travel Organizer",duniso,space_saver_bag,58.5,10.0,1.0,1.0,81.25,2.0,0.0,0.0,0.1,58.5
Z10D2F729076AA03224C9Z-1,3-Tier Multipurpose Rolling Shelves Metal Cart Organizer,dubaigallery,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10D5A19F9354052D57F8Z-1,"140L Large Moving Storage Bags with wheel，Heavy Duty Clothes Storage Bags，Reusable  Shopping Bag,Duffel Bag，Space Saving Moving Bag",jcb_chic,space_saver_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10D5E320EFE58C325449Z-1,"Clothes Rail with 3 Fabric Drawers & Storage Shelves, L Shaped Coat Stand for Corner, Freestanding Garment Rails with Hanging Rods Metal Clothing Displays, White 135W x 40D x 195H cm",forthcan,clothes_rack,0.0,17.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0
Z10D5E8642852380D982BZ-1,"Under Bed Storage with Wheels，Underbed Storage Container Bins with Clear Lids and Handles，Large Capacity Foldable Storage Bins,for Comforter, Blanket, Bedding, Pillow,Toys，Black",duniso,under_bed_storage,198.96,98.0,2.0,3.0,100.0,18.0,0.0,0.0,0.02040816326530612,66.32000000000001
Z10D670AF550A3D59069FZ-1,Harmony Focus On The Good Mason Jar,home_box,storage_bottles,0.0,6.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z10DB3F182457F38524D9Z-1,"Farmhouse Wooden Coffee Bar Organizer - Countertop Station With Drawer, Pods Holder & Storage Basket（Black）",arabest,cabinet_drawer_organization,0.0,4.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0
Z10DE2185894EFC75A314Z-1,1-Piece 3-Grid Lunch Box Portable Lunch Box For Office And School White 18x13.3x4.8 Centimeter,kutis,lunch_box,50.8,12.0,1.0,2.0,100.0,4.0,0.0,0.0,0.08333333333333333,25.4
Z10DE2BEC17676D987337Z-1,"Makeup Desk Cosmetic Organizer with Drawers, White Vanity Storage Box for Cosmetics and Skincare Products, 30 x 14 x 19 cm",ucanbe,storage_box,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
Z10DFED9E081491B26B61Z-1,"Food container, square/plastic, 750 ml",generic,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10E235D15056B2CAFAEDZ-1,"Pot Rack Organizers: 5-Tier Adjustable Heavy Duty Pan Organizer Rack for Cabinet Multiple Use Modes, Pot Rack & Pan Rack for Kitchen Counter and Cabinet",toshionics,racks,89.99,8.0,1.0,1.0,100.0,1.0,0.0,0.0,0.125,89.99
Z10E43C615949AD8B254CZ-1,HOUSE DAY 10-Pack Walnut Wooden Pants Hangers with Non-Slip Metal Clips Smooth Finish Wood Skirt and Trouser Hangers,house_day,closet_clothes_hanger,24.82,8.0,1.0,1.0,93.75,2.0,0.0,0.0,0.125,24.82
Z10E44B8FC6A30C60310CZ-1,Double pole stainless steel laundry drying rack clothes clothes hanger,generic,clothes_rack,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10E4D2AA3C9F9705F5FDZ-1,"Small Storage Bin, Durable Storage Basket Cabinet Organizer, Pack of 8 (Grey)",jomila,cabinet_drawer_organization,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10E5541897D642646B89Z-1,"5 Pcs Drawer Organizers Set, Frosted Drawer Organizers Bins with 3 Different Sizes, Versatile Drawer Organizer Trays for Kitchen, Bathroom, Office",waokn,cabinet_drawer_organization,0.0,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10F142B24A0665D1A694Z-1,"Lunch Box with Two Compartments and Tight Lid, Transparent/Light Green, 700 ml",baitique,food_containers,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0
Z10F4158812FDF8821F23Z-1,"24-Piece Glass Seasoning Jar Set, Spice Jar, Seasoning Storage Bottle In Cabinet Drawer 10.5x4.3cm",yijia_home_goods,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10F5330C20B6E0054E9BZ-1,"Kitchen cutlery rack, multifunctional household storage box with three compartments and drain pan, detachable, suitable for storing chopsticks, spoons and forks, 15 * 10 * 14cm",duniso,flatware_utensil_storage,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10FBE913A89624398A11Z-1,"Bento Box Accessories, 4-Pack Silicone Dips Containers, Leakproof Salad Dressing Containers for Kids, 4.3oz/128ml Snack Condiment Containers with Lids, Sauce Cups for Lunch and Picnic",peachjoy,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10FEDF3E82311F62B6FAZ-1,Set of 2- 900ML Borosilicate Square Glass Storage Jar with Air tight Bamboo Lid for Candy Cookie Rice Sugar Flour Pasta Nuts,1chase,food_containers,29.5,3.0,1.0,1.0,100.0,1.0,0.0,0.0,0.3333333333333333,29.5
Z1104F140374958BEB159Z-1,Multifunction Kitchen Storage Rack Plastic Draining Inserted Knife Block Flatware Organizer Cutlery Holder for Chopsticks Spoons,kastwave,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z11085EDBD3CB3B4F20F4Z-1,"Under Desk Drawer Organizer Storage, Self-Adhesive, Large Capacity Pop-Up Student Storage Hidden Desktop Drawer Tray, Invisible Drawer Storage Box for Office Bedroom",duniso,storage_box,35.0,7.0,1.0,1.0,100.0,1.0,0.0,0.0,0.14285714285714285,35.0
Z110958D4EE8491DB022AZ-1,"On Mart 3 Pcs Acrylic Kitchen Storage box | Food Storage Container set with Lids, Ideal for Storing Food, Vegetables or Fruits | Airtight BPA Free & Leak Proof | Microwave Safe | Kitchen Storage Food Container Set | Food Box (Sky-blue Color Small, Medium, Large)",on_mart,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z110B6094D9E8D2CEB019Z-1,"Eid White Kraft Paper Bags A4 Size|Eco-Friendly|Gift Bags For Ramadan Celebrations|Party&Events-Reusable,Biodegradable|Sturdy Handles",printshop4me,bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z110C322B2128F4EFD5C3Z-1,DAISO Compression Bag - Black - 7.9in x 11.8in x 2.8in,daiso,space_saver_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z110CE733FB8304F64CC9Z-1,"Spice Rack, Seasoning Organizer, Clear Acrylic Vertical Shelves Can Organizer for Countertop, Cabinet, Pantry, Kitchen Organization & Storage - 4 Tier",tpgp,spice_jars,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z111030C903A6BE5D705EZ-1,"2pcs Dip Containers Fits Most Bento Lunch Box,4oz Leakproof Silicone Salad Dressing Container To Go，Food Grade Silicone Condiment Container with Lids （Pink&Blue）",generic,lunch_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1110C7134DC9BE479CA1Z-1,"Sumeet Stainless Steel Airtight & Leak Proof Food Storage Container, 400ML, 12CM, Pack of 1PC, Silver",sumeet,storage_set,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1112D5A0D9E286B3AC94Z-1,"Storage Cabinet with Doors Mobile Storage Organizer with Wheels, Durable and Spacious Multi-Purpose Cabinet for Home, Office, or Kitchen (4 Layer, 50x30cm)",marcolo,storage_box,556.01,80.0,4.0,4.0,100.0,11.0,0.0,0.0,0.05,139.0025
Z1117DAC76A09BEAEA374Z-1,"Metal coat rack for household with European style design in black color, perfect for living room. Measures 172x43cm.",durku,hanging_closet_organizer,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1119A35EDCE3A150A5A9Z-1,"Large Capacity 3 Layer Insulated Lunch Box, Durable Stainless Steel Heat Preservation Food Container, Leak-Proof Stackable Design, Portable Thermal Bento Box for Work, School, Hiking and Family Daily Use",mixde,lunch_box,0.0,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z111A078BF9E6BAF6F133Z-1,"Glass Meal Prep Containers (1 pcs Rectangle) - Glass Food Storage Containers with Lids, Glass Lunch Box, Portion Control, Airtight, Glass Bento Box Lunch Containers- 3 Compartments Black",tycom,food_containers,81.84,42.0,2.0,3.0,100.0,12.0,0.0,0.0,0.047619047619047616,27.28
Z111D3DC801701819209EZ-1,"2 Tier Corner Bathroom Countertop Organizer, 2 Tiers Vanity Trays for Bathroom Counter, Makeup Organizer, Perfume Tray, Kitchen Spice Rack, Fits 90 Corner, Smoky Gray",excefore,storage_basket,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z111E6FCF47A9201B57DFZ-1,Curver CV SOFTEX BASKET CUBE 15L BLUE,curver,storage_basket,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z11238057B252D0D92F98Z-1,20 Pieces Empty Tubes 0.8ml Transparent Containers Clear Refillable Bottles with Rubber Stoppers,sunsar,storage_bottles,91.9,6.0,2.0,2.0,100.0,2.0,0.0,0.0,0.3333333333333333,45.95
Z1123D566C931D57FE8DCZ-1,16-Piece Round Rotating Glass Jar Rack Set Black/Silver,generic,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1124BD773D28D9338DD1Z-1,"25 PCS Kraft Paper Salad Boxes - Oil & Water Resistant Square Lunch Containers for Takeout, Meal Prep, Fitness Lunch, and Salads - Reusable Paper Food Boxes for Easy Takeaway.",generic,food_containers,0.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z1129EB1700E507CA824AZ-1,Portable Closet Storage Organizer Wardrobe Clothes Rack With Shelves,generic,clothes_rack,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z112ADC09649D981163D4Z-1,ManGotree 10-Pack Ultra-Thin Non-Slip Plastic Hangers with 360° Rotating Hook - Cream & Blue,mangotree,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z112E5C81A49E6DF5E6E4Z-1,"Kids Lunch box Insulated Soft Bag, Waterproof Lunch Bag for Adults, Kids Cartoon Colors Insulated Lunch Box Cooler Bag Portable Tote Bag Food Storage Bag for Women Men Work School Picnic",kastwave,lunch_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z112EC6D874FDF543AC3BZ-1,"Butter Dish with Lid Knife Spreader, Butter Forks Set BPA-Free Plastic Butter Tray Container with Lid for Countertop Black Butter Dish for Refrigerator Camping Dishwasher Freezer Safe",syosi,food_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z112F1A9500BC4907027AZ-1,"YouCopia StoraBag Drawer Food Bag Dispenser, 3-Slot Plastic Ziploc Bag Organizer for Kitchen, Holds Food Storage Bags, Freezer Bags, Snack Bags, BPA-Free, Easy to Clean",youcopia,bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z113077A2DA4E803E240FZ-1,"Anchor Hocking, Food Storage Container With TrueLock Locking Lid-(13968) 1.4Ltr, Rectangle",anchor_hocking,food_containers,0.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z113232087280A23932ACZ-1,"8Pack 16oz Glass Bottles with Flip-Top Lids – Leakproof Reusable Storage Bottles for Juice, Water, Oil, Smoothies – Includes Funnels, Labels & Extra Seals",skylink,storage_bottles,0.0,5.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z1132F8B56585262E604FZ-1,Dish Cabinet Rack Over Sink Drainer With Cover Stainless Steel Plate Drying Storage Kitchen Organizer,dubaigallery,racks,232.05,143.0,2.0,2.0,100.0,21.0,0.0,39.05,0.013986013986013986,116.025
Z1139136F9BEBC5FD9D27Z-1,6-Piece (1000 ml) Plastic Spice Storage Pet Jar/Sunpet Round Clear Jars,alsaqer,food_containers,47.9,14.0,2.0,2.0,100.0,4.0,0.0,0.0,0.14285714285714285,23.95
Z113D16403CA07C07C6C2Z-1,"Bentgo Modern Adult Lunchbox  850ml, Dark Grey Leak-Proof, Stackable, BPA-Free Bento Box for Work, Office & Meal Prep",bentgo,lunch_box,0.0,13.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z113F40F76CF93B7BE244Z-1,8000ml Stainless Steel Double-Wall Insulated Hotpot Food Warmer With Golden Floral Design Thermal Serving Casserole Dish For Dining Table Catering And Family Gatherings,rathore,food_saver,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z113FB87B006B56005ECDZ-1,"Camping Seasoning Jar Set ，Outdoor Spice Kit ，Spice Condiment Dispenser，Liquid Bottle 3pcs & Powder Bottle 4pcs,Portable outdoor travel spice kit, Storage Bag for Outdoor Travel Camping BBQ Picnic",jcb_chic,spice_jars,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1140B6EFBF560521E7CFZ-1,"8 Pack Drawer Organizers, Foldable Clothing Storage Organizer, Closet Cabinet, Fabric Clothing Dividers for Clothes, Pants, Skirts, Socks, Underwears, Baby Clothing, Towel",arabest,storage_box,0.0,5.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z1143A62D7237FD2BD9D7Z-1,"Lunch Box 2 layer Stainless Steel Bento Box 1350ml - 304 Food Grade Steel 4 Compartment, Microwave Safe, Stackable Lunch Container with Insulated Bag & Cutlery for Adults, Office, School",toshionics,lunch_box,28.88,30.0,1.0,1.0,100.0,4.0,0.0,0.0,0.03333333333333333,28.88
Z114616988E6D831D1697Z-1,Travel Toothbrush Organizer with Toothpaste Holder for Bathroom and Makeup Essentials in Stylish Green,generic,travel_containers,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1149A63CA613D019BD9BZ-1,"3-Tier Pull-Out Spice Rack Organizer - Height Adjustable Cabinet Spice Shelf for Kitchen & Pantry, Heavy Duty Vertical Storage Solution for Seasonings & Condiments",walalla,racks,0.0,25.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z114A33A08ACA265866DAZ-1,KNP Plastic Storage Box  10 Compartments 12.6 X 6.4 X 2.2cm,knp,kitchen_storage_accessories,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z114E3D138519A7B0754FZ-1,"BPA-Free Baby Food Storage Containers | 4 x 120 ml, Leak-Proof & Microwave Safe",oasisgalore,storage_box,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
Z1151AD4931D67F2FEF5FZ-1,"LocknLock Fresh Oven-Safe Glass Rectangular Container 15-pcs Set – Airtight, Leakproof & Heat-Resistant",locknlock,food_containers,0.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z11526FA0EA5767233634Z-1,6 Compartments Condiment Rack Breakroom Accessories Caddy for K-Pods Snack Tea Bags Disposable Cups Bamboo Coffee Station Organizer 13.97 x 6.7 x 11.22 Inches,fashionhome,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1152F6B5781AA6E03E28Z-1,"10 Pack Premium Matte Gold Aluminum Coat Hangers,16.5”(41cm) Extra Smooth And Durable Metal Shirt Dress Hanger,Light and Sturdy Metal Rack For Jacket Trouser Pant Slack",ununs,closet_clothes_hanger,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1153643FD07AE0AF1885Z-1,"Wooden Shelf Organizer - Cabinet , Counter & Desk Storage Rack, Multi-Use for Pantry, Bathroom, Desk or Office | Medium",the_sisters_corner,racks,0.0,11.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z11544B7A9DADD0C28790Z-1,"3 Tier Round Handheld Spice Storage Box, Transparent Airtight Food-Grade Container, Multi-Layer Fresh Keeping Jar for Spices, Grains, Snacks & Kitchen Organization",ldq,storage_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1158BBF9B6D431CA5C10Z-1,"Forthcan Heavy Duty Rolling Clothing Rack with Adjustable Shelves, Garment Rack for Hanging Clothes and Closet Storage, 83 x 34 x 160 CM, Natural",forthcan,clothes_rack,0.0,21.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0
Z115D48292BC6AA362B54Z-1,"Food Container, Large Rectangular, Glass, 3.1 L",baitique,food_containers,0.0,5.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z116058792C3F1A64EC4FZ-1,"Scented Clothes Hanger with Fragrance Diffuser, 39.5 × 21 cm Wardrobe Freshener Hanger for Shirts and Dresses, 1 Piece",sevoryn,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z116298CC18D7BBEF59BDZ-1,Pack of 5 Non-Slip Wooden Hangers with Long Swivel,klnamaeaan,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1162EE9C26C04B39952AZ-1,"4 Pcs 2.8L(95oz) Small Airtight Cereal Containers Storage With Lid for Food Storage, Perfect Space Saving BPA Free Plastic Container, Pantry Organization and Canister for Rice, Pasta, Sugar & Flour,With Labels and Marker",joyoussto,food_containers,191.7,129.0,3.0,3.0,100.0,17.0,0.0,0.0,0.023255813953488372,63.9
Z1166F973388AAC2F3485Z-1,"Bonfino Lunch Box, Astronaut Theme, Easy to Carry, Leak-Proof Lid, Microwave Safe, 3 Years+, 22 x 15.5 x 5cm - Blue",bonfino,lunch_box,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
